X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,target
0,0,2,3,0,7,1,6,9,1,3,3,9,1,0,9,3,8,5,8,7,2,9,7,4,9,3,5,6,8,1,7,2,5,7,4,4,2,5,7,5,8,9,2,5,1,4,1,5,8,1,0,8,6,1,7,5,8,1,8,7,1,8,1,6,3,7,8,9,6,4,1,1,4,6,7,2,8,3,9,9,2,4,9,9,0,7,5,6,6,3,9,8,4,3,5,8,1,1,2,67.7631268356197
6,2,7,4,9,0,6,8,9,1,1,8,7,2,7,4,5,2,4,1,1,4,0,6,9,9,5,2,8,5,1,8,7,4,7,0,0,2,1,6,8,7,5,9,9,2,6,5,2,4,3,7,4,1,1,6,2,4,7,1,4,5,6,0,5,4,7,6,3,0,4,9,1,2,3,9,4,5,8,3,6,4,1,9,9,1,6,3,7,5,0,9,3,2,8,7,1,7,8,7,-177.2477449355111
7,4,6,7,8,1,9,8,6,1,6,1,2,9,6,0,9,3,5,3,6,3,4,0,6,2,5,6,8,3,3,7,0,5,7,5,6,3,3,5,8,9,3,2,1,8,1,1,9,0,2,9,2,7,1,7,3,3,9,7,8,2,8,7,6,9,8,8,8,4,4,5,0,6,7,5,6,7,1,3,1,2,8,5,5,6,4,8,8,6,8,6,8,2,3,3,3,3,9,3,-83.47392356850371
6,8,0,3,1,0,5,0,5,6,8,4,2,3,8,0,8,3,2,6,2,8,8,4,8,7,5,9,3,4,7,2,0,7,1,1,4,5,1,9,4,7,5,6,2,4,8,7,1,2,0,0,9,5,2,3,5,7,4,3,0,2,8,8,8,7,7,2,3,0,1,8,2,9,8,5,8,1,5,1,2,0,9,7,8,8,5,3,3,9,1,3,9,4,0,7,6,7,1,7,-12.54978066982958
6,1,8,8,9,3,8,1,2,8,1,7,7,9,8,4,2,7,9,6,3,6,4,7,9,10,4,8,1,4,9,6,3,5,6,8,5,4,6,2,8,2,1,5,8,5,8,0,5,3,0,2,3,5,6,1,8,6,6,0,5,5,0,9,3,0,0,8,1,1,3,9,2,4,8,8,3,2,2,7,6,7,0,2,0,3,0,1,9,4,1,8,4,1,6,3,5,6,0,9,80.96337422489248
4,9,1,1,1,8,8,0,4,4,4,6,6,6,9,3,5,6,2,3,2,9,6,1,1,6,8,9,5,0,4,3,3,1,9,8,4,8,1,1,4,0,2,4,6,5,3,2,1,3,7,6,5,8,1,6,2,1,1,9,1,0,0,2,7,7,6,7,3,1,0,5,7,5,4,7,9,9,4,3,1,6,6,1,6,1,9,3,2,5,0,5,4,6,9,7,7,4,1,9,150.81035302541528
7,0,0,7,7,6,4,9,2,3,4,7,3,7,6,3,4,4,8,8,2,3,7,7,8,3,4,7,3,6,0,6,8,4,7,1,3,2,3,9,5,3,6,2,0,8,6,7,3,5,1,2,7,5,2,0,0,2,3,1,1,1,2,1,8,2,7,9,2,8,4,4,0,5,2,1,4,5,4,6,9,6,9,5,1,3,7,3,3,7,8,1,5,0,8,1,0,8,9,3,-59.785949355711935
7,9,1,0,1,2,7,4,8,0,6,5,6,1,3,8,8,9,1,5,8,1,8,3,0,5,0,0,1,7,1,7,0,3,5,1,5,1,8,7,1,6,5,2,8,7,9,7,1,3,1,5,7,9,3,5,1,0,6,2,6,2,8,4,7,7,2,9,1,4,9,9,0,8,7,4,7,5,0,7,3,0,2,0,4,6,2,4,6,7,1,3,7,3,2,4,6,3,4,3,-8.9938945739691
8,9,6,6,8,6,5,7,3,6,4,6,7,8,1,8,7,5,9,4,1,5,2,4,5,6,9,4,1,9,1,7,7,3,7,3,8,3,3,5,3,8,0,8,7,1,6,2,2,8,4,7,1,2,3,0,8,4,5,8,0,1,4,3,1,0,0,6,2,6,2,3,2,4,9,8,1,3,3,1,5,6,8,9,5,8,1,4,3,3,8,9,1,9,2,7,1,4,1,8,70.18482399140933
8,3,2,0,1,2,2,6,0,7,6,0,8,1,0,5,5,5,2,7,9,5,5,1,8,1,4,8,0,1,5,8,5,1,3,1,3,4,4,8,4,8,0,2,2,7,5,9,7,4,5,2,1,1,3,9,3,7,0,9,0,0,9,6,3,9,3,1,6,9,4,8,2,7,7,7,3,2,3,8,1,7,4,8,5,2,8,0,3,2,5,6,7,8,2,2,5,7,4,7,23.95197297817245
7,2,1,3,6,5,3,1,1,9,4,1,0,3,4,8,1,3,8,1,7,0,1,5,7,5,9,7,6,8,8,5,4,6,2,7,7,2,6,3,7,7,9,1,8,5,5,2,0,8,8,6,4,5,9,0,1,0,2,3,5,2,9,1,2,1,1,6,2,5,5,2,3,8,8,4,3,8,9,7,3,6,3,4,5,7,2,9,6,2,1,1,3,1,3,8,6,5,7,9,149.26616551072993
2,0,6,5,2,8,1,0,7,6,2,9,5,3,4,7,8,9,6,7,1,7,3,4,2,7,5,7,4,4,6,4,7,3,5,3,6,0,2,1,3,1,7,4,8,6,0,2,6,3,2,0,6,7,9,6,5,3,1,3,0,6,4,6,6,5,4,3,8,6,0,9,1,9,5,1,7,0,5,3,5,4,5,1,1,1,5,1,7,6,8,4,5,1,5,2,8,3,4,9,-201.0962747938842
4,0,7,9,5,8,5,2,6,8,2,2,8,1,1,4,5,2,3,1,3,9,4,0,2,4,8,2,4,7,9,1,5,2,8,4,5,5,6,5,7,9,7,5,5,8,1,9,6,7,0,4,2,4,7,1,0,3,1,3,3,2,8,6,6,1,5,2,2,5,2,2,3,2,6,0,2,0,8,3,7,0,2,8,9,6,7,9,5,1,8,2,3,7,2,7,4,5,4,5,-117.36933679724108
4,6,0,1,8,7,6,5,9,7,0,4,6,6,0,6,8,7,0,3,3,3,9,7,4,7,0,5,6,1,4,3,4,7,0,7,5,3,6,3,2,2,2,3,2,5,9,2,3,4,4,5,4,0,3,9,2,7,4,2,3,5,8,3,2,0,5,3,8,4,6,5,2,2,8,8,1,3,3,8,6,6,1,8,6,6,4,0,5,9,4,6,4,1,9,4,4,2,3,5,90.45216597788729
8,9,1,9,9,4,4,6,1,1,5,5,5,6,5,7,3,1,2,7,1,1,0,7,6,4,0,5,5,0,9,5,2,2,6,2,0,6,6,5,5,2,9,5,1,5,8,5,0,4,5,4,6,4,4,5,9,8,6,2,9,4,1,8,4,4,6,2,2,7,2,5,3,7,8,7,8,7,3,2,1,6,7,2,9,1,1,8,7,1,3,0,1,6,9,9,4,3,3,2,101.4732196921708
4,6,9,8,9,4,2,6,6,2,1,8,7,3,7,7,4,3,4,9,1,2,5,6,2,7,1,6,6,2,8,9,6,2,3,3,8,6,5,3,4,8,3,4,9,7,7,3,4,9,1,4,7,7,9,2,6,6,8,1,1,6,2,1,3,3,8,0,8,0,2,1,4,1,8,4,1,1,1,1,0,5,1,7,1,0,8,4,7,5,1,2,2,1,2,4,5,8,2,9,54.1994972341455
6,2,8,4,5,6,7,3,5,3,4,5,5,0,3,3,8,8,7,9,8,7,8,6,5,3,1,7,7,7,8,7,0,0,2,7,6,3,9,4,7,5,6,5,5,8,2,8,2,9,8,3,3,5,2,8,6,7,4,2,4,4,7,5,9,2,1,6,5,5,1,1,8,3,1,7,4,2,2,7,3,4,1,1,0,8,5,5,5,2,1,6,2,8,3,2,9,7,4,8,-142.76424350899927
8,9,6,9,8,8,4,0,5,4,9,1,8,6,3,2,2,8,6,3,8,7,1,6,8,2,9,1,5,4,5,6,7,2,8,2,4,8,6,7,7,1,4,3,2,5,3,1,8,4,2,1,5,2,3,9,9,9,1,9,3,2,6,2,3,8,7,9,1,3,0,8,8,2,5,4,4,1,8,0,7,1,8,3,1,2,7,3,1,7,7,6,8,0,7,6,4,0,1,6,42.585077045098984
3,1,2,1,4,8,1,8,2,5,6,7,7,7,4,6,4,3,7,3,5,0,3,7,8,4,1,1,9,6,3,6,5,4,8,8,1,1,8,6,3,6,6,7,9,0,6,2,5,0,9,9,3,0,7,4,5,5,7,8,6,4,4,5,4,9,8,8,5,6,1,4,6,7,2,0,7,7,6,7,1,3,3,9,9,3,8,2,2,0,7,1,5,2,8,6,0,6,0,0,60.24617055779333
4,8,1,3,4,5,9,8,5,5,2,9,6,5,3,7,3,7,6,6,8,6,6,9,0,9,3,0,4,2,6,4,1,1,8,6,1,8,4,5,5,0,7,0,9,2,1,8,2,4,0,8,1,6,0,3,8,5,1,2,2,0,0,7,0,2,4,7,4,8,4,5,1,4,1,3,5,2,2,3,5,7,4,4,4,5,3,7,0,8,7,1,3,10,4,8,9,5,1,1,-163.91981044984618
6,3,4,7,4,3,0,2,6,5,3,3,3,2,3,4,8,8,0,0,0,3,3,8,9,7,0,8,4,2,5,1,1,1,2,1,3,6,9,3,3,8,0,4,2,3,7,5,1,1,0,2,0,4,2,1,4,8,0,1,7,6,2,3,3,1,8,4,3,6,0,3,0,7,5,3,1,9,4,5,8,8,5,7,4,8,6,2,0,1,2,1,6,2,6,3,1,6,0,6,69.42461733215727
6,2,2,8,8,4,5,1,4,1,3,6,5,4,3,4,5,5,8,3,1,7,9,7,1,6,5,5,1,1,2,5,9,9,7,0,1,6,8,9,3,1,5,5,8,6,1,8,3,2,7,1,8,1,0,8,6,8,3,1,9,2,9,4,7,8,2,2,0,2,3,1,1,8,9,5,7,7,8,5,4,6,4,8,1,9,7,0,9,8,7,1,6,4,5,6,6,0,5,5,8.987630650145277
6,9,1,4,7,7,0,5,9,3,3,9,6,4,6,7,2,8,6,1,8,4,7,9,2,4,4,4,4,1,2,7,0,3,5,9,3,6,4,3,9,4,6,3,3,3,2,0,8,8,4,1,4,0,4,8,8,7,1,0,8,8,8,9,9,2,6,2,2,0,4,1,6,6,5,4,0,5,4,7,8,7,6,1,2,6,1,0,4,5,8,8,4,2,5,9,2,6,6,6,-147.924708683088
8,1,6,8,5,0,3,0,3,8,7,7,1,0,0,2,8,3,7,1,0,7,7,9,2,4,8,8,6,1,2,4,5,7,2,0,9,2,2,9,7,7,2,6,2,9,7,6,4,3,5,10,2,1,0,1,1,8,5,0,8,9,6,3,7,6,5,1,2,5,1,8,8,0,2,5,7,7,2,5,2,2,9,3,5,2,8,5,9,8,2,4,8,8,3,4,2,4,3,4,96.0766735712252
3,3,0,3,1,4,5,7,7,8,0,6,9,7,5,1,1,7,5,9,2,7,7,1,8,7,8,8,9,9,1,1,5,9,3,0,1,8,7,4,6,3,5,8,1,9,9,5,3,1,7,8,4,7,8,0,8,3,3,5,7,6,5,5,0,1,6,1,3,6,7,9,1,7,1,8,7,5,9,1,3,1,4,1,1,1,1,3,3,1,0,4,3,5,8,1,2,6,9,2,-33.56840866966114
5,0,2,8,2,3,8,6,9,2,4,6,4,6,8,9,1,9,5,2,7,7,8,4,4,1,1,7,5,7,5,6,0,3,5,8,2,0,8,5,3,9,5,8,8,8,1,4,2,1,3,3,0,0,4,1,6,7,9,8,8,4,4,3,4,7,4,9,2,6,7,3,2,6,3,7,3,2,3,6,0,4,9,4,7,6,0,9,0,5,3,2,2,6,5,2,9,9,7,8,-160.5677067657805
3,9,6,6,3,2,9,6,6,4,8,5,5,5,6,4,7,4,5,2,4,5,5,8,5,4,6,5,1,2,3,2,8,5,6,4,2,8,5,5,8,6,5,8,2,8,4,9,4,2,6,4,0,6,8,3,5,4,7,2,8,5,8,3,6,3,3,4,0,7,7,4,1,3,6,3,0,9,0,3,6,5,9,4,2,7,2,7,7,6,8,7,5,2,9,9,4,7,7,8,186.48635609096186
8,5,3,2,2,9,4,6,7,7,6,3,6,7,2,8,5,9,0,3,3,7,5,8,8,1,0,9,0,5,7,5,5,3,9,5,8,3,2,5,4,1,5,8,7,8,3,0,6,0,0,1,5,4,8,0,4,3,5,7,1,5,8,1,1,6,1,0,3,9,0,4,7,1,2,3,0,9,4,3,5,1,2,4,7,4,8,5,6,1,8,6,1,6,3,5,4,2,3,4,275.40017624416805
2,0,3,5,6,5,4,1,5,1,4,2,9,3,5,8,3,1,8,7,6,8,0,3,7,2,4,2,8,3,8,3,8,0,2,7,5,6,8,1,1,9,9,7,2,9,7,6,6,0,6,8,3,8,2,6,6,7,8,2,0,1,3,4,1,1,6,9,7,2,5,8,1,3,0,8,9,4,3,6,6,0,1,3,4,8,3,0,9,3,7,7,6,7,2,2,1,8,7,10,52.14768431159186
5,2,0,9,8,0,1,6,7,6,4,4,8,3,8,9,2,1,7,1,7,0,8,7,1,6,9,3,3,4,1,9,6,5,5,3,4,0,6,7,1,4,4,5,0,3,9,7,4,5,9,9,5,6,3,6,2,4,7,2,3,2,3,7,2,9,8,7,8,1,7,8,4,6,3,8,0,0,0,7,8,6,8,8,6,3,5,5,6,8,1,8,6,6,7,8,8,6,2,1,-42.38759083660419
6,4,6,7,2,3,2,8,2,7,4,1,4,8,3,0,4,1,6,0,2,7,3,4,0,0,2,0,8,3,3,1,6,1,6,0,8,9,1,1,1,2,1,8,2,0,2,0,1,0,9,1,9,5,3,1,7,2,6,9,4,1,2,7,7,9,2,3,5,1,4,5,7,0,7,8,7,4,2,7,3,9,1,2,6,3,3,3,1,7,3,1,5,8,4,2,7,1,1,8,21.447198789617374
4,9,4,4,0,3,6,2,0,6,0,2,2,9,6,7,6,5,2,8,1,3,2,5,5,1,0,9,5,4,3,5,5,3,8,2,0,3,7,8,0,5,2,8,8,4,5,1,5,0,5,4,7,0,7,4,3,9,4,1,6,8,3,2,6,4,1,3,4,9,0,5,0,5,1,4,7,7,1,5,3,5,8,6,0,5,5,8,8,4,1,1,5,8,6,3,8,3,8,0,-162.60976703948802
2,4,6,6,9,4,9,5,6,4,2,8,3,8,2,0,1,0,3,7,1,8,6,3,7,4,1,2,7,7,7,7,3,3,1,1,8,7,4,8,0,4,2,2,4,4,5,9,8,2,5,8,3,8,1,9,8,7,0,1,7,2,6,5,5,1,8,6,6,3,7,3,6,1,9,9,8,2,2,6,8,4,8,2,8,3,2,6,0,5,7,3,8,4,5,1,2,3,6,0,-7.62906895255265
3,1,2,1,1,1,2,3,8,1,1,3,6,8,5,1,4,1,1,5,8,6,0,6,8,3,4,3,8,5,7,9,9,6,7,0,8,1,0,2,2,5,1,8,3,5,1,7,0,1,7,8,7,5,7,6,4,5,4,1,2,9,9,6,4,7,2,8,5,5,8,1,8,5,4,6,1,3,7,0,2,4,2,6,9,3,0,4,5,9,5,4,8,5,1,7,4,3,5,1,3.6775448583131407
5,5,0,8,4,8,7,5,8,7,2,3,9,3,4,4,5,5,6,5,2,0,2,0,1,3,3,3,7,0,7,1,8,6,3,6,1,7,8,3,5,4,8,8,5,1,2,3,9,4,8,7,5,8,3,8,9,6,0,4,0,3,1,6,2,4,8,8,8,3,5,1,7,1,8,0,9,5,3,6,5,1,6,5,2,2,5,6,3,5,6,1,9,3,0,1,0,9,3,6,-54.80816709868035
4,5,3,8,1,3,4,5,7,7,7,4,5,3,3,5,0,6,9,7,2,3,1,9,2,4,0,8,7,6,1,4,4,1,8,0,4,3,2,6,6,2,7,5,6,6,8,9,8,7,0,8,1,7,3,0,1,2,5,2,3,6,4,8,1,0,9,7,8,7,8,2,9,9,5,1,2,9,6,2,4,5,3,9,1,1,5,7,9,0,9,7,0,3,8,0,4,5,4,5,0.0981165611964201
7,6,1,5,0,4,5,7,8,9,6,8,3,6,3,2,8,8,4,0,4,4,4,1,7,3,7,9,1,9,6,1,3,3,8,3,0,4,0,5,1,1,2,2,2,1,5,6,1,1,5,7,5,4,5,2,8,5,6,8,5,2,8,0,0,8,4,9,0,6,2,0,8,1,8,1,9,3,7,8,3,3,7,2,4,5,6,1,3,1,4,9,1,7,7,3,9,9,7,1,-54.7211320253448
4,5,8,9,7,6,2,8,7,4,3,1,6,0,1,5,4,2,3,4,4,7,9,6,8,6,8,4,5,6,8,2,7,3,4,2,5,9,4,4,4,8,7,2,6,3,2,2,7,9,6,5,4,1,0,1,5,7,0,8,4,7,6,0,2,4,4,7,1,6,2,7,6,1,8,6,2,8,0,7,4,2,1,4,4,6,8,8,4,8,0,8,1,0,8,7,6,4,5,1,248.2029015895017
3,4,5,6,8,6,8,0,8,6,3,1,3,0,9,6,0,4,6,2,2,8,0,7,8,2,6,8,4,5,0,9,1,8,1,2,4,7,6,8,5,3,8,1,0,1,6,5,5,7,1,1,7,7,2,6,1,4,1,3,2,7,6,4,6,6,0,1,7,3,4,8,7,1,4,4,9,4,3,3,7,1,4,3,0,4,5,8,0,9,9,4,4,9,0,7,8,1,2,4,-165.3137481932462
1,2,7,4,8,2,3,8,8,5,0,5,1,3,2,5,0,5,8,6,6,1,5,0,1,8,3,6,1,0,5,5,5,5,1,6,4,9,4,4,6,1,7,1,5,7,8,3,1,4,1,8,10,8,6,2,6,7,9,4,4,5,1,0,0,3,8,3,8,4,3,3,5,3,5,2,2,9,3,8,6,4,1,9,4,1,6,6,4,1,6,7,0,2,5,5,9,5,0,8,214.48755302403964
7,4,1,1,3,2,7,5,8,5,2,7,9,8,2,2,3,9,0,8,2,2,7,9,1,3,9,8,1,5,7,2,9,5,0,5,3,4,1,8,3,5,1,7,8,4,2,9,9,9,6,4,1,3,4,3,8,9,6,1,9,5,4,7,1,1,8,5,1,7,3,9,1,5,3,9,9,0,7,6,6,2,3,2,8,5,8,8,8,6,3,5,8,7,5,6,7,6,2,3,-67.83417462407355
7,3,8,8,5,3,1,0,8,6,8,9,6,9,1,9,8,0,4,3,2,1,8,8,5,2,1,7,9,3,4,0,8,3,7,8,6,3,7,1,1,6,8,6,4,7,8,0,2,7,2,0,6,8,4,6,7,4,5,2,7,2,5,8,1,6,4,2,3,3,8,5,4,9,2,4,4,3,5,4,6,6,8,1,7,8,1,0,3,5,5,7,5,5,1,9,6,9,3,0,182.70739157792826
1,3,0,6,4,9,2,8,1,4,7,2,1,0,6,3,5,3,8,0,5,4,0,9,6,2,1,8,7,6,1,0,7,1,4,8,0,3,8,5,0,9,9,4,0,9,1,3,3,3,9,2,0,6,8,6,9,6,6,8,6,5,3,3,7,6,7,1,2,2,6,8,2,6,7,6,5,6,7,5,8,3,4,5,1,4,1,3,0,2,0,8,7,1,3,2,1,6,0,1,-276.9939973659001
8,0,6,5,8,2,4,8,3,2,8,2,9,1,4,8,9,1,3,5,1,7,2,5,8,6,9,7,8,0,3,7,1,3,9,9,1,0,5,6,4,7,5,9,3,2,8,4,7,9,1,3,8,6,1,5,1,0,3,4,9,1,0,5,9,6,5,6,4,2,5,9,8,8,1,1,9,6,1,3,8,4,3,8,6,4,0,3,5,3,3,5,1,6,0,4,1,8,3,6,-55.578645268753036
7,2,1,9,3,4,1,9,2,1,3,0,4,7,5,5,3,3,4,2,9,1,9,3,2,2,1,7,2,8,5,5,5,2,7,2,9,6,7,7,2,9,4,8,2,5,0,2,2,4,4,0,3,4,4,9,8,9,8,1,6,4,1,3,8,1,2,9,1,5,3,4,9,2,1,6,5,4,1,2,1,8,1,9,3,8,8,1,9,9,0,1,0,6,1,8,2,0,1,2,-45.60697899253501
4,5,0,2,0,5,5,4,2,2,1,9,0,4,3,5,7,3,5,9,1,7,2,1,2,2,0,8,3,1,4,5,5,6,4,7,6,3,2,6,2,8,5,0,7,2,3,9,5,9,1,2,2,1,3,8,5,8,2,4,5,6,4,2,4,7,9,6,2,4,4,1,5,6,5,6,5,2,6,8,2,3,5,5,8,9,2,3,8,4,8,6,2,9,7,8,3,6,7,0,-50.04312907774177
3,5,7,5,6,2,9,7,3,4,8,7,2,0,5,6,8,0,3,2,1,1,2,3,5,7,3,2,3,1,9,6,3,1,2,8,8,1,6,6,0,0,3,4,7,8,3,7,6,1,1,9,7,6,0,3,3,5,3,1,1,0,1,7,9,3,5,6,9,0,6,6,5,1,3,8,8,1,8,5,2,6,5,1,2,6,5,3,7,4,5,4,7,6,1,7,6,5,5,5,-24.453894792087077
0,1,8,4,8,7,0,3,7,6,6,2,3,4,6,5,4,4,3,6,7,1,0,5,3,2,5,8,4,6,2,8,1,7,8,3,5,8,9,6,1,7,3,1,2,5,2,3,7,2,1,6,7,0,3,9,7,1,0,8,7,3,3,9,4,2,6,2,4,4,2,4,8,1,7,5,3,0,3,4,2,1,5,3,2,5,1,9,6,3,4,6,8,6,2,3,7,3,0,7,-307.7100662019387
0,7,3,7,5,9,0,0,0,3,1,6,3,8,3,3,4,1,8,1,8,8,8,9,5,2,1,1,4,0,8,6,2,3,3,2,7,9,8,5,5,8,4,2,1,9,6,9,8,3,6,7,9,4,0,4,8,8,2,9,8,1,4,3,5,2,8,8,5,2,8,0,8,3,8,9,6,3,3,4,9,0,5,2,6,5,7,4,7,0,6,1,4,4,3,5,4,6,9,6,226.46150793280094
0,5,8,3,8,3,2,9,2,4,4,3,2,6,0,6,1,5,1,1,2,3,2,0,6,2,2,7,2,8,1,1,5,2,0,1,6,3,9,8,5,7,8,8,6,4,8,8,8,8,6,5,4,6,2,2,4,8,9,6,5,5,2,8,3,7,5,3,4,2,6,2,8,4,3,6,7,2,0,0,2,2,8,8,7,2,1,9,4,2,3,3,8,5,4,6,1,4,3,1,-1.320358063804008
1,4,5,0,1,8,5,4,4,4,7,1,7,4,2,4,7,7,3,8,5,5,7,4,3,3,6,2,0,5,7,3,7,4,5,7,4,7,3,3,6,1,8,3,8,1,0,9,3,1,8,5,2,4,4,7,3,2,4,8,3,6,7,9,0,8,8,6,9,1,4,8,6,5,4,8,8,0,3,1,4,2,4,1,3,1,3,0,5,1,7,1,9,0,8,1,3,1,2,7,-74.36536066707288
3,2,7,5,8,3,7,8,2,5,6,4,2,7,9,0,6,1,3,7,8,5,8,7,7,9,4,5,9,1,0,4,3,7,3,6,6,1,5,1,2,9,6,1,8,8,7,3,1,4,4,7,4,2,4,6,7,1,7,3,2,1,1,8,5,7,8,7,4,0,1,4,5,6,2,2,1,1,0,1,1,0,2,6,1,0,7,8,4,1,7,8,9,8,7,4,6,8,3,9,-93.73981084173836
5,2,0,9,10,6,4,3,7,2,1,5,5,6,6,1,6,2,4,0,4,5,1,2,5,1,3,2,9,4,8,4,7,5,5,9,3,6,9,2,8,5,5,8,3,8,2,6,3,9,2,9,9,1,5,5,1,2,7,1,4,1,2,3,4,6,8,6,7,6,9,3,0,6,4,8,5,0,4,7,8,1,7,3,4,8,7,6,0,6,3,8,5,9,8,2,4,0,5,4,-162.865127223324
8,6,6,8,3,7,5,5,0,6,0,4,4,9,8,1,3,5,0,6,2,9,1,4,3,6,10,0,0,3,7,6,4,8,4,1,2,4,4,9,0,6,5,7,8,3,6,0,3,7,6,1,0,6,5,0,7,0,6,4,7,0,1,0,6,6,8,6,6,6,9,0,3,1,3,2,6,8,7,7,3,4,2,8,3,0,4,2,1,1,4,1,7,3,1,3,2,8,3,4,100.46265156347559
4,1,9,9,3,5,8,0,3,4,3,5,1,2,3,5,8,8,7,0,4,8,5,8,3,4,6,1,1,7,5,8,7,7,8,5,3,2,1,8,7,8,5,0,1,8,1,4,5,5,1,2,7,4,4,1,7,1,5,1,3,5,8,3,0,3,8,8,6,7,7,0,5,9,7,1,8,5,8,3,7,3,7,6,0,8,9,2,7,3,1,0,7,1,7,7,5,6,3,4,-70.7710520626102
1,6,1,1,3,3,7,0,3,1,3,5,8,1,0,0,3,4,8,1,2,5,6,5,7,1,2,0,9,7,8,4,9,2,0,6,0,8,8,7,9,4,7,5,2,6,6,8,4,7,4,5,3,1,7,3,3,3,6,6,1,1,3,6,0,1,0,0,4,1,1,6,3,5,0,4,7,9,4,4,8,7,2,9,7,3,8,3,4,3,1,5,0,0,8,3,3,5,1,5,180.74064550327375
7,2,1,3,8,1,3,5,4,7,3,1,3,9,0,0,3,1,5,3,1,4,1,7,9,9,6,6,4,8,8,6,6,9,9,3,8,9,3,5,8,7,3,2,1,2,9,2,2,1,8,2,0,5,6,5,3,3,2,0,5,3,4,3,8,8,7,0,0,6,0,6,0,9,8,8,6,2,2,5,8,8,8,2,9,0,6,4,8,0,0,0,5,6,7,3,5,1,9,7,52.69243792469505
8,3,0,4,2,8,7,5,0,8,2,4,1,3,9,5,8,2,2,7,1,9,7,1,3,2,1,4,2,7,4,4,2,2,7,8,5,7,2,0,3,1,7,9,6,1,2,6,5,1,8,5,6,0,1,7,5,1,4,1,0,2,7,5,5,9,2,8,7,3,6,2,6,6,7,8,4,9,8,8,2,5,3,0,7,0,0,0,8,0,0,9,4,5,6,7,3,1,6,4,-5.278992653523957
8,3,2,5,4,4,0,3,4,8,5,0,9,0,4,8,7,8,1,6,6,7,6,9,1,0,5,8,2,0,3,9,8,6,2,5,1,9,5,2,7,4,2,6,1,7,6,6,7,6,7,9,3,2,4,8,6,9,4,0,8,9,5,6,7,1,3,0,9,8,8,7,4,2,5,6,7,1,5,5,3,6,7,1,2,3,2,8,3,6,2,3,7,0,7,0,7,1,6,2,-168.57308567755896
2,3,2,6,6,7,4,4,3,8,6,1,4,8,1,1,0,7,9,0,5,2,1,4,0,7,4,0,2,1,0,3,8,7,8,0,6,1,5,1,8,1,1,7,2,0,0,0,3,1,1,7,6,4,3,9,8,2,3,7,0,3,3,8,8,8,1,2,9,3,4,4,5,9,3,4,9,5,8,3,5,8,4,4,8,2,5,1,0,6,8,6,6,4,8,8,8,6,1,8,-94.38617222449062
4,1,8,6,9,2,1,5,8,2,5,8,9,4,1,1,9,7,9,0,1,7,2,6,1,2,7,7,5,1,0,8,8,7,4,2,8,3,6,6,3,1,7,8,8,1,2,8,7,3,6,2,8,9,5,8,3,4,2,8,7,5,6,1,1,8,5,4,8,0,0,2,3,4,5,3,7,0,7,1,4,5,0,8,2,6,7,8,4,2,8,4,2,5,8,4,1,6,0,2,-149.67731331666477
1,0,3,2,2,8,1,8,7,4,7,9,3,4,7,2,2,1,1,8,7,8,4,7,5,6,3,5,5,3,1,8,4,6,7,8,9,7,6,3,9,0,2,1,7,4,9,6,2,8,2,3,4,6,1,4,6,6,0,7,2,7,4,1,8,4,7,2,9,4,0,5,6,1,8,5,8,1,7,5,9,0,1,8,4,3,1,3,8,5,9,8,4,1,3,8,6,2,0,8,150.0125945823902
2,9,4,0,5,4,6,5,8,0,7,1,1,3,9,6,3,0,3,2,2,2,9,1,9,8,5,9,1,5,6,6,4,8,5,5,3,5,2,1,6,3,9,0,4,2,2,7,7,5,5,8,7,6,4,4,2,5,8,4,7,9,0,8,6,2,3,8,7,8,4,8,6,6,6,6,8,6,7,2,2,8,4,7,0,2,4,2,8,5,4,4,9,3,5,2,6,5,8,2,25.351945440663066
6,4,3,2,5,7,7,6,7,6,0,3,0,7,7,7,7,8,4,1,8,0,9,4,7,0,7,9,7,6,9,3,2,8,5,6,2,2,6,8,0,4,4,8,1,8,7,9,4,6,2,7,9,6,4,3,2,5,6,7,2,5,8,1,3,3,1,2,5,0,2,5,2,8,1,9,3,2,7,6,4,7,9,6,3,1,3,4,9,1,9,2,9,2,10,8,6,2,4,5,223.6516470610371
9,9,6,3,4,1,7,2,2,3,5,4,3,4,0,2,1,2,7,9,2,2,5,0,0,5,1,1,5,4,8,5,8,2,8,0,7,6,8,7,0,6,1,5,8,6,3,6,7,9,7,3,9,8,0,4,6,5,3,7,2,1,0,6,2,3,0,3,9,3,4,1,2,7,0,7,9,9,5,1,1,1,2,5,8,8,8,6,5,2,6,3,7,7,9,9,5,3,3,9,343.8409168338742
