longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,target
1,6,5,7,6,5,6,8,0,417800.0
1,6,6,6,4,4,5,9,0,443800.0
1,6,6,3,2,1,2,8,0,432900.0
1,6,6,5,6,5,6,8,0,362100.0
1,6,7,6,6,4,6,7,0,373100.0
1,6,8,7,7,6,7,8,0,438400.0
1,6,5,8,8,7,8,7,0,431900.0
1,6,7,7,6,6,7,8,0,425500.0
1,6,6,7,7,6,7,8,0,406300.0
1,6,8,5,5,4,5,8,0,397400.0
1,6,6,2,2,2,2,7,0,373400.0
1,6,6,4,3,4,4,8,0,376600.0
1,6,6,7,7,6,7,8,0,398100.0
1,6,7,5,3,3,3,8,0,500001.0
1,6,7,1,1,1,1,9,0,500001.0
1,6,8,7,6,5,6,8,0,500001.0
1,6,8,7,5,4,5,9,0,500001.0
1,6,7,6,5,4,5,8,0,446600.0
1,7,7,1,0,0,0,9,0,500001.0
1,6,10,1,1,0,1,9,0,492000.0
1,7,10,3,1,1,2,9,0,500001.0
1,6,10,8,6,6,6,9,0,500001.0
1,6,10,4,3,2,3,8,0,500001.0
1,6,9,4,2,1,2,9,0,500001.0
1,6,10,0,0,0,0,8,0,500001.0
1,6,9,8,5,7,8,6,0,425000.0
1,6,2,5,8,5,8,1,0,402500.0
1,6,7,6,8,5,8,7,0,356000.0
1,6,6,5,6,5,6,6,0,405900.0
1,6,10,4,2,2,3,9,0,500001.0
1,6,10,2,1,1,1,7,0,500001.0
1,6,10,4,2,2,2,8,0,500001.0
1,6,10,7,5,4,5,8,0,500001.0
1,6,10,4,2,1,2,9,0,500001.0
1,6,10,2,1,0,1,9,0,500001.0
1,6,10,2,1,1,1,8,0,500001.0
1,6,9,6,5,4,5,7,0,476300.0
1,6,8,7,8,7,8,5,0,404800.0
1,6,2,4,6,4,7,6,0,378600.0
1,6,2,9,5,9,9,1,0,375000.0
1,6,6,8,7,8,7,9,0,500001.0
1,6,1,6,3,3,4,9,0,500001.0
1,6,3,8,8,9,8,6,0,387500.0
1,6,5,0,0,0,0,9,0,475000.0
1,6,3,1,0,0,0,9,0,500001.0
1,6,4,7,4,5,4,9,0,500001.0
1,6,7,2,0,1,1,9,0,500001.0
1,6,6,2,0,1,1,9,0,500001.0
1,6,5,4,1,2,1,9,0,500001.0
1,6,4,6,3,3,3,9,0,500001.0
1,6,5,2,1,1,1,9,0,500001.0
1,6,6,4,1,1,1,9,0,500001.0
1,6,7,3,2,2,2,9,0,500001.0
1,6,5,2,1,1,1,9,0,500001.0
1,6,3,9,9,9,9,9,0,500001.0
1,6,3,8,5,5,5,9,0,500001.0
1,6,0,0,0,0,0,9,0,500001.0
1,6,0,0,0,0,0,9,0,500001.0
1,6,3,0,0,0,0,8,0,360000.0
1,6,3,0,0,0,0,9,0,500001.0
1,6,7,8,7,6,7,8,0,318700.0
1,6,8,6,4,3,4,8,0,279900.0
2,6,8,2,2,1,1,8,0,293300.0
2,6,7,1,1,1,1,8,0,398500.0
2,6,3,8,8,8,8,4,0,226400.0
2,6,3,8,9,9,9,6,0,255800.0
2,6,2,8,8,8,8,9,0,361200.0
2,6,3,8,7,7,7,8,0,271400.0
2,6,3,8,8,8,8,9,0,362700.0
2,6,1,8,7,8,8,9,0,459200.0
2,6,0,9,8,8,8,9,0,473400.0
2,6,2,6,3,4,3,9,0,485000.0
2,6,4,4,1,2,2,9,0,405900.0
2,6,3,6,2,3,3,9,0,500001.0
2,6,2,1,0,0,0,9,0,500001.0
2,6,0,8,8,8,8,8,0,500001.0
2,6,8,3,2,3,2,7,0,434500.0
2,6,1,8,7,8,8,9,0,418300.0
2,6,0,8,6,6,6,8,0,348000.0
2,6,1,6,3,5,4,9,0,387500.0
2,6,1,7,5,6,6,9,0,355900.0
2,6,2,8,8,8,8,9,0,361600.0
2,6,1,8,8,8,8,9,0,394200.0
2,6,2,8,8,8,8,9,0,361400.0
2,6,1,7,5,6,5,8,0,305600.0
2,6,4,3,1,2,1,9,0,279300.0
2,6,2,3,1,3,2,8,0,279500.0
2,6,2,7,6,7,6,7,0,269400.0
2,6,2,8,7,8,8,8,0,246500.0
2,6,1,8,8,8,8,8,0,253800.0
2,6,1,3,2,1,2,7,0,191100.0
2,6,1,8,6,8,6,8,0,299300.0
2,6,1,8,7,8,8,8,0,233900.0
2,6,4,8,8,8,8,8,0,234600.0
2,6,3,8,8,8,8,8,0,245200.0
2,6,2,7,5,7,6,8,0,274100.0
2,6,3,9,8,9,8,8,0,238800.0
2,6,2,8,8,9,8,7,0,237600.0
2,6,1,8,8,8,8,6,0,262400.0
2,6,2,7,7,8,7,8,0,230900.0
2,6,2,7,6,7,5,8,0,224000.0
2,6,2,8,8,8,8,7,0,221500.0
2,6,1,4,2,5,4,8,0,279100.0
2,6,3,7,7,8,7,6,0,209700.0
2,6,4,2,1,3,3,7,0,195000.0
2,6,2,8,8,8,8,3,0,184400.0
2,6,2,4,1,3,2,9,0,294200.0
2,6,0,8,8,7,8,6,0,198400.0
2,6,2,6,5,7,6,7,0,250800.0
2,6,0,8,8,8,8,7,0,282600.0
2,6,1,5,4,5,4,8,0,253200.0
2,6,1,6,4,6,4,8,0,311500.0
2,6,0,7,6,7,7,7,0,218700.0
2,6,0,5,4,6,4,8,0,259300.0
2,6,1,7,7,6,7,6,0,236200.0
2,6,1,4,3,4,3,8,0,249500.0
2,6,2,7,8,5,8,1,0,350000.0
2,6,1,4,6,5,6,6,0,244500.0
2,6,0,8,8,7,8,7,0,213100.0
2,6,1,6,7,8,7,5,0,194300.0
2,6,2,5,7,7,7,4,0,123400.0
2,6,2,1,0,0,0,8,0,234500.0
2,6,1,6,5,5,5,8,0,224100.0
2,6,3,5,3,4,3,8,0,265700.0
2,6,1,4,2,4,2,8,0,289200.0
2,6,1,5,2,4,2,9,0,311800.0
2,6,1,3,1,2,1,8,0,291200.0
2,6,0,3,3,2,3,7,0,184800.0
2,6,1,7,6,7,6,8,0,257400.0
2,6,2,5,5,6,5,7,0,141600.0
2,6,0,6,8,5,7,5,0,183900.0
2,6,2,8,7,8,7,8,0,241200.0
2,6,3,6,4,5,4,8,0,237400.0
2,6,3,7,7,8,7,7,0,234400.0
2,6,2,8,6,7,7,8,0,241000.0
2,6,3,7,6,7,6,8,0,245600.0
2,6,4,8,7,8,7,7,0,241200.0
2,6,0,4,6,3,5,6,0,159000.0
2,6,4,8,7,8,7,8,0,251800.0
2,6,3,8,6,8,7,9,0,291500.0
2,6,4,5,4,5,4,7,0,233100.0
2,6,1,3,2,2,2,8,0,253300.0
2,6,2,6,4,6,4,8,0,248000.0
2,6,3,5,3,5,4,8,0,257200.0
2,6,2,5,2,4,3,8,0,278300.0
2,6,2,4,3,4,3,8,0,262700.0
2,6,2,4,4,6,4,7,0,217100.0
2,6,2,3,2,4,2,8,0,229100.0
2,6,1,5,2,5,2,8,0,289600.0
2,6,2,5,3,5,4,8,0,259500.0
2,6,2,7,6,7,6,8,0,265800.0
2,6,2,6,3,5,4,8,0,272400.0
2,6,0,7,6,8,7,8,0,260700.0
2,6,1,4,2,3,2,8,0,260500.0
2,6,2,0,0,0,0,7,0,500001.0
2,6,1,9,9,9,9,7,0,261100.0
2,6,1,0,0,0,0,7,0,385700.0
2,6,0,1,1,3,1,6,0,500001.0
2,6,3,1,0,1,1,7,0,394100.0
2,6,2,7,5,6,6,8,0,467700.0
2,6,2,8,6,7,6,8,0,412600.0
2,6,1,8,7,8,8,9,0,416300.0
2,6,1,9,9,9,9,9,0,344500.0
2,6,1,8,8,8,8,8,0,288100.0
2,6,1,8,8,8,8,6,0,229800.0
2,6,2,3,4,4,4,2,0,248200.0
2,6,1,8,6,7,6,8,0,386200.0
2,6,2,8,8,8,8,5,0,226900.0
2,6,1,8,8,8,8,5,0,239300.0
2,6,2,8,7,8,7,7,0,436700.0
2,6,1,8,8,8,8,8,0,321700.0
2,6,1,8,8,8,8,7,0,335000.0
2,6,2,7,5,6,5,8,0,300800.0
2,6,2,8,8,8,8,8,0,393100.0
2,6,3,8,8,8,8,8,0,386800.0
2,6,3,2,2,4,2,5,0,350000.0
2,6,7,3,2,4,2,5,0,260700.0
2,6,8,7,6,6,7,6,0,234000.0
2,6,2,8,8,9,8,7,0,260300.0
2,6,1,8,8,8,8,7,0,279800.0
2,6,1,6,6,6,7,7,0,264700.0
2,6,1,0,0,0,0,8,0,308700.0
2,6,1,8,8,8,8,6,0,251500.0
2,6,0,8,8,8,8,8,0,298500.0
2,6,1,7,7,8,8,5,0,198600.0
2,6,4,5,5,6,5,4,0,203600.0
2,6,1,8,8,8,8,6,0,228600.0
2,6,2,6,7,8,7,3,0,178000.0
2,6,8,2,4,4,3,1,0,170300.0
2,6,2,8,8,9,8,2,0,160100.0
2,6,4,5,5,7,4,4,0,305000.0
2,6,2,5,4,4,4,6,0,374600.0
2,6,6,0,0,0,0,8,0,500001.0
2,6,7,0,0,0,0,5,0,262500.0
2,6,10,0,0,0,0,10,0,131300.0
3,6,4,0,0,0,0,5,0,340900.0
1,6,0,0,0,0,0,8,0,390000.0
2,6,4,0,0,0,0,10,0,400000.0
1,6,7,0,0,0,0,9,0,350000.0
1,6,1,0,0,0,0,2,0,137500.0
1,6,5,0,0,0,0,8,0,271400.0
1,6,4,2,1,1,1,7,0,263100.0
1,6,5,7,6,6,6,8,0,281500.0
1,6,8,1,1,1,1,6,0,256300.0
1,6,8,3,2,2,3,5,0,239200.0
1,6,8,6,6,5,6,5,0,233000.0
1,6,9,1,1,1,1,6,0,265300.0
1,6,5,5,5,4,5,3,0,245000.0
1,6,3,2,4,3,4,1,0,187500.0
1,6,8,1,1,1,1,4,0,212500.0
1,6,6,5,3,3,3,8,0,404700.0
1,6,6,0,0,0,0,8,0,367600.0
1,6,5,6,4,4,5,8,0,362300.0
1,6,1,2,3,9,3,2,0,131300.0
1,6,2,5,5,4,5,5,0,263800.0
1,6,1,7,7,6,6,6,0,294100.0
1,6,1,7,7,6,7,6,0,320900.0
1,6,9,1,1,1,1,3,0,258300.0
1,6,8,1,1,1,2,8,0,266400.0
1,6,10,4,3,3,2,5,0,253100.0
1,6,9,0,0,0,0,8,0,238600.0
1,6,8,1,2,1,2,4,0,223900.0
1,6,7,6,7,5,7,1,0,255400.0
1,6,9,5,6,4,5,2,0,229400.0
1,6,6,1,1,1,1,2,0,217500.0
1,6,3,0,0,0,0,1,0,166700.0
1,6,5,6,8,7,7,1,0,195300.0
1,6,8,5,6,5,5,2,0,260900.0
1,6,10,1,1,1,2,3,0,232800.0
1,6,6,3,4,2,4,2,0,240000.0
1,6,2,6,5,3,4,6,0,275000.0
1,6,4,6,7,6,8,2,0,242400.0
1,6,5,1,1,2,1,3,0,240500.0
1,6,9,3,3,1,2,4,0,400000.0
1,6,10,1,2,1,1,1,0,326700.0
1,6,9,1,1,1,1,1,0,234400.0
1,6,7,0,0,0,0,4,0,225000.0
1,6,10,0,0,0,0,0,0,262500.0
1,6,8,1,1,1,1,6,0,237500.0
1,6,2,6,8,6,7,2,0,232600.0
1,6,8,0,0,0,0,0,0,250000.0
1,6,7,4,7,5,7,0,0,281300.0
1,6,10,0,2,4,2,1,0,112500.0
1,6,8,0,0,0,0,5,0,243500.0
1,6,4,3,4,3,4,2,0,216100.0
1,6,5,2,2,2,2,6,0,202000.0
1,6,8,0,0,0,0,1,0,196400.0
1,6,8,1,1,2,1,2,0,206400.0
1,6,5,5,4,4,4,4,0,284200.0
1,6,7,4,3,4,4,6,0,263800.0
1,6,2,0,1,0,0,3,0,388500.0
1,6,5,1,0,1,0,6,0,226500.0
1,6,10,0,0,0,0,7,0,258300.0
1,6,2,5,5,4,5,5,0,276000.0
1,6,4,4,3,3,3,6,0,265800.0
1,6,10,7,7,2,3,3,0,116600.0
2,6,5,2,4,6,5,3,0,173200.0
2,6,5,1,2,3,2,3,0,156000.0
2,6,2,6,6,5,6,2,0,151700.0
2,6,1,7,7,5,8,2,0,164600.0
2,6,3,8,8,8,8,3,0,218100.0
2,6,9,3,3,4,4,5,0,194500.0
2,6,9,2,2,4,2,2,0,177800.0
2,6,7,4,4,6,4,4,0,238300.0
2,6,9,1,1,4,2,4,0,160700.0
2,6,10,1,5,4,4,0,0,161400.0
2,6,3,1,5,5,4,1,0,155000.0
2,6,8,2,5,8,6,2,0,151400.0
2,6,0,6,8,8,8,3,0,162000.0
2,6,8,1,2,5,2,1,0,121400.0
2,6,2,6,6,6,6,2,0,190400.0
2,6,3,4,5,7,5,3,0,184300.0
2,6,6,2,2,4,2,4,0,190000.0
2,6,2,6,7,8,7,2,0,169700.0
2,6,0,8,8,8,8,4,0,194800.0
2,6,2,6,6,7,6,4,0,189100.0
2,6,2,2,1,3,2,6,0,241200.0
2,6,3,6,7,8,7,2,0,178400.0
2,6,2,1,3,4,3,1,0,171300.0
2,6,6,5,4,6,4,5,0,192200.0
2,6,5,5,5,7,6,3,0,190100.0
1,6,2,1,2,1,1,2,0,177500.0
1,6,2,5,5,5,5,8,0,334000.0
1,6,2,7,6,6,6,7,0,315800.0
1,6,4,1,1,1,0,7,0,350000.0
1,6,4,1,1,1,1,7,0,240000.0
1,6,9,0,0,0,0,5,0,222600.0
1,6,5,6,5,4,4,5,0,231600.0
1,6,7,2,2,1,1,6,0,239600.0
1,6,6,8,8,7,7,6,0,214300.0
1,6,6,2,2,2,2,6,0,204800.0
1,6,6,8,9,8,8,7,0,202300.0
1,6,9,5,5,4,5,3,0,206900.0
1,6,2,2,2,1,1,8,0,284100.0
1,6,5,3,2,2,2,7,0,185100.0
1,6,2,0,0,0,0,9,0,273300.0
1,6,3,0,0,0,0,9,0,273900.0
1,6,9,4,4,2,3,8,0,206800.0
1,6,5,7,7,7,7,6,0,204100.0
1,6,7,6,7,5,6,5,0,180300.0
1,6,1,4,3,2,3,9,0,394900.0
1,6,2,8,7,7,7,9,0,383300.0
1,6,5,2,2,1,1,6,0,154500.0
1,6,7,4,4,3,3,8,0,196400.0
1,6,7,1,1,1,1,7,0,146300.0
1,6,3,8,8,8,8,8,0,270000.0
1,6,8,5,5,3,4,6,0,201300.0
1,6,5,3,3,3,3,5,0,232300.0
1,6,6,6,6,5,6,6,0,220900.0
1,6,7,8,8,8,8,7,0,203700.0
1,6,2,8,8,8,8,5,0,312300.0
1,6,3,8,8,8,8,8,0,322000.0
1,6,2,1,0,0,0,9,0,500001.0
1,6,5,4,3,2,3,8,0,440500.0
1,6,2,0,0,0,0,7,0,261500.0
1,6,6,3,3,1,2,7,0,240000.0
1,6,1,4,4,2,4,6,0,190900.0
1,6,2,8,8,8,8,7,0,308100.0
1,6,2,8,8,8,8,8,0,373400.0
2,6,3,5,3,3,3,9,0,397700.0
2,6,2,1,0,0,0,8,0,331500.0
2,6,2,4,2,2,2,9,0,402300.0
2,6,3,3,2,1,1,8,0,356600.0
2,6,7,2,1,1,1,8,0,363500.0
2,6,2,2,1,1,1,7,0,386400.0
2,6,1,0,0,0,0,8,0,340600.0
2,6,1,2,1,1,1,8,0,390000.0
1,6,2,4,4,3,3,8,0,353000.0
1,6,2,5,3,4,4,8,0,304400.0
1,6,3,8,8,8,8,8,0,355300.0
1,6,3,4,3,4,3,7,0,371600.0
1,6,1,8,9,8,9,5,0,262400.0
1,6,4,1,0,1,1,7,0,272900.0
1,6,5,6,7,7,7,3,0,215800.0
1,6,1,3,3,4,3,5,0,207000.0
1,6,4,4,4,5,5,7,0,234600.0
1,6,2,8,8,8,8,4,0,215600.0
1,6,3,7,8,7,8,5,0,251900.0
1,6,2,7,8,8,8,3,0,258300.0
1,6,1,7,8,5,8,1,0,213200.0
1,6,7,6,7,4,6,3,0,256700.0
1,6,8,1,2,0,1,7,0,422400.0
1,6,1,0,1,0,0,2,0,377300.0
2,6,7,6,6,3,5,7,0,294400.0
1,6,3,8,8,7,8,3,0,228500.0
1,6,4,8,8,7,8,2,0,234600.0
1,6,5,7,7,6,8,5,0,245100.0
2,6,1,8,8,8,8,2,0,229200.0
1,6,2,6,5,5,6,5,0,252400.0
1,6,1,6,7,6,7,2,0,228600.0
2,6,3,8,8,7,8,3,0,263800.0
2,6,3,7,6,5,6,6,0,290700.0
2,6,3,7,8,6,8,3,0,264300.0
2,6,6,8,8,7,8,4,0,261200.0
2,6,5,3,4,2,3,2,0,330800.0
2,6,2,8,8,8,8,7,0,283500.0
2,6,5,5,4,4,4,6,0,315200.0
2,6,2,8,7,7,8,4,0,305200.0
2,6,3,7,8,6,7,2,0,238000.0
2,6,0,8,8,8,8,6,0,221700.0
2,6,1,9,9,8,8,8,0,351800.0
2,6,3,8,8,8,8,7,0,322300.0
2,6,1,4,4,3,4,2,0,233300.0
2,6,3,8,8,8,8,7,0,289500.0
2,6,2,8,8,7,8,4,0,231900.0
2,6,5,7,7,5,7,5,0,252300.0
2,6,2,8,8,8,8,8,0,308800.0
2,6,3,8,8,6,7,6,0,295200.0
2,6,2,8,8,8,8,8,0,321100.0
2,6,3,8,8,7,8,8,0,335500.0
2,6,0,8,7,6,7,7,0,368400.0
2,6,5,8,8,8,8,7,0,307900.0
2,6,2,6,5,5,3,8,0,352000.0
2,6,3,5,7,5,2,4,0,300000.0
2,6,2,2,2,0,0,1,0,420000.0
2,6,4,6,5,4,4,7,0,290400.0
2,6,2,8,7,7,8,6,0,298600.0
2,6,1,6,4,6,5,7,0,349300.0
2,6,3,4,3,2,3,3,0,288400.0
2,6,3,2,2,2,1,4,0,279800.0
2,6,2,1,1,1,1,5,0,228600.0
2,6,3,1,1,1,1,7,0,305600.0
2,6,2,7,7,8,7,7,0,190800.0
2,6,4,2,2,4,2,7,0,202700.0
2,6,2,8,8,8,8,4,0,229100.0
2,6,5,7,6,7,6,4,0,224700.0
2,6,3,0,0,1,0,1,0,187500.0
1,9,4,1,5,5,5,0,0,81300.0
1,9,8,3,4,3,3,0,0,68900.0
1,9,4,4,5,2,5,1,0,76900.0
1,9,6,1,1,1,2,0,0,72600.0
1,9,7,3,4,2,4,1,0,74800.0
1,9,2,1,2,2,2,1,0,118800.0
1,9,0,8,8,8,8,3,0,101700.0
1,9,3,0,0,0,0,4,0,87500.0
1,9,3,3,2,2,2,2,0,82800.0
1,9,8,5,6,6,6,0,0,58200.0
1,9,3,5,4,4,5,4,0,101200.0
1,9,7,1,1,1,1,2,0,75300.0
1,9,4,5,4,4,4,5,0,86900.0
1,9,8,8,8,7,8,0,0,78200.0
1,9,6,4,4,4,4,3,0,75600.0
1,9,8,2,2,2,2,3,0,104200.0
1,9,7,0,0,0,0,0,0,84400.0
1,9,3,8,8,8,8,2,0,138900.0
1,9,2,0,0,0,0,1,0,58200.0
1,9,2,3,2,3,3,5,0,148700.0
1,9,0,9,8,8,8,6,0,120100.0
1,9,3,2,1,2,1,0,0,90100.0
1,9,0,8,8,8,8,3,0,103100.0
1,9,0,6,4,5,4,4,0,122900.0
1,9,3,5,5,4,5,0,0,66500.0
1,9,1,8,8,8,8,0,0,105000.0
1,9,0,8,8,8,9,2,0,111400.0
1,9,1,8,7,6,7,2,0,78700.0
1,9,0,8,8,7,8,1,0,94200.0
1,9,0,5,3,4,3,5,0,151600.0
1,9,0,8,8,8,8,5,0,111100.0
1,9,0,4,3,2,2,3,0,114200.0
1,9,2,1,1,1,1,0,0,98800.0
1,9,2,8,8,7,8,1,0,64800.0
1,9,4,2,1,1,1,2,0,136700.0
1,9,3,6,5,6,6,2,0,113300.0
1,9,1,4,2,4,3,8,0,146500.0
1,9,2,8,8,7,8,3,0,86500.0
1,9,4,1,1,1,1,1,0,72000.0
1,9,4,2,2,1,2,1,0,80800.0
1,9,3,4,3,3,3,5,0,85900.0
1,9,2,3,3,2,3,2,0,100600.0
1,9,2,8,8,8,8,5,0,98100.0
1,9,1,6,7,7,7,1,0,81600.0
1,9,1,8,8,8,8,1,0,85200.0
1,9,2,5,5,3,5,2,0,97800.0
1,9,5,0,0,0,0,1,0,77300.0
1,9,2,5,5,3,5,0,0,69400.0
1,9,4,5,5,5,5,1,0,67900.0
1,9,1,6,5,6,6,2,0,75900.0
1,9,1,6,5,6,5,4,0,93800.0
1,9,0,9,9,9,9,5,0,100100.0
1,9,1,5,5,5,5,1,0,119200.0
1,9,3,6,6,5,5,4,0,116700.0
1,9,2,8,7,7,8,4,0,118400.0
1,9,3,5,5,5,4,2,0,83100.0
1,9,3,5,5,4,5,1,0,84700.0
1,9,1,6,5,5,5,2,0,92200.0
1,9,3,5,5,4,5,0,0,80400.0
1,9,3,3,3,3,3,0,0,61500.0
1,9,5,8,8,8,8,0,0,60600.0
1,9,7,3,5,3,4,0,0,56600.0
1,9,4,3,4,3,4,1,0,59800.0
1,9,0,5,5,5,5,1,0,65600.0
1,9,2,6,6,6,6,1,0,75800.0
1,9,0,8,7,7,7,3,0,141600.0
1,9,1,6,5,6,5,5,0,128300.0
1,9,1,1,1,1,1,1,0,130700.0
1,9,1,6,6,6,6,5,0,108500.0
1,9,2,6,6,6,7,2,0,105400.0
1,9,2,2,3,1,1,0,0,75800.0
1,9,2,5,4,4,4,3,0,129800.0
1,9,1,6,5,5,5,6,0,138500.0
1,9,2,3,1,2,1,7,0,150800.0
1,9,3,5,3,3,3,7,0,116800.0
1,9,0,1,1,2,1,1,0,66800.0
1,9,4,6,6,6,6,1,0,60400.0
1,9,5,1,3,2,3,0,0,48100.0
1,9,3,6,7,7,7,1,0,59800.0
1,9,2,6,7,6,7,1,0,63000.0
1,9,4,6,6,5,6,1,0,66000.0
1,9,5,1,2,1,1,0,0,68500.0
1,9,1,6,6,5,6,1,0,78600.0
1,9,4,3,2,2,2,5,0,80600.0
1,9,2,2,1,1,1,3,0,98700.0
1,9,2,4,3,4,4,3,0,95500.0
1,9,4,3,4,3,4,0,0,59000.0
1,9,2,3,3,3,3,1,0,76400.0
1,9,4,0,0,0,0,4,0,101600.0
1,9,5,6,6,5,6,1,0,66100.0
1,9,3,5,6,5,6,1,0,74800.0
1,9,2,3,3,3,3,4,0,85400.0
1,9,1,1,5,1,1,1,0,76400.0
1,9,1,7,7,7,7,1,0,97700.0
1,9,1,6,5,6,6,3,0,105700.0
1,9,1,8,7,8,7,4,0,98500.0
1,9,2,7,6,6,6,3,0,76500.0
0,9,2,1,1,1,1,0,0,74500.0
0,9,4,2,2,3,3,3,0,93400.0
0,9,1,7,5,5,6,7,0,171200.0
0,9,3,5,5,3,3,1,0,123200.0
1,9,6,5,5,1,2,1,0,65800.0
1,9,2,0,0,0,0,1,0,78800.0
1,9,2,6,6,3,3,3,0,107800.0
1,9,1,6,7,5,5,3,0,73200.0
2,9,4,1,2,1,1,1,0,52000.0
2,9,2,6,7,4,4,2,0,65600.0
2,9,1,0,0,0,0,3,0,87500.0
1,9,1,7,6,6,6,6,0,141200.0
1,9,2,7,6,6,6,4,0,101000.0
2,9,1,8,8,7,8,1,0,99500.0
2,9,0,5,5,2,2,1,0,80400.0
2,9,1,5,6,2,3,3,0,77400.0
2,9,3,5,4,2,3,0,0,90300.0
2,9,5,2,2,2,2,3,0,77800.0
2,9,1,6,6,6,6,3,0,61300.0
2,9,2,6,6,4,5,1,0,57800.0
2,9,3,4,4,3,3,1,0,64500.0
2,9,1,6,6,3,4,1,0,90300.0
2,9,3,6,6,4,5,3,0,88700.0
2,9,6,4,3,3,3,2,0,77500.0
3,9,5,2,1,1,1,3,0,72900.0
3,9,1,3,3,2,2,2,0,93000.0
3,9,5,2,2,0,0,1,0,71000.0
3,9,8,0,0,0,0,1,0,62500.0
3,9,2,3,3,0,1,5,0,92400.0
3,9,10,0,0,0,0,5,0,68600.0
3,9,9,1,2,0,0,1,0,66600.0
3,9,4,5,5,1,1,1,0,96100.0
2,9,8,7,7,6,6,0,0,43500.0
2,9,4,8,8,7,8,0,0,44000.0
1,9,2,8,7,6,7,1,0,58600.0
0,9,3,5,5,4,5,0,0,55400.0
1,9,2,4,3,3,3,1,0,61400.0
0,10,2,4,4,2,3,1,0,53500.0
0,9,4,5,6,4,5,2,0,64600.0
0,9,4,4,5,3,4,1,0,54400.0
0,9,3,3,3,1,2,1,0,65400.0
0,9,3,8,8,7,7,1,0,62000.0
0,9,3,4,3,3,2,2,0,70100.0
0,9,1,8,8,7,8,1,0,55700.0
0,9,6,6,5,4,6,4,0,81300.0
0,9,7,7,7,6,7,1,0,71200.0
0,9,9,2,2,1,2,1,0,63200.0
0,9,1,8,8,7,8,1,0,57500.0
0,9,2,5,4,3,4,2,0,94200.0
0,9,2,6,5,4,5,3,0,100000.0
0,9,5,3,3,2,3,1,0,60900.0
0,9,2,8,8,7,7,2,0,79600.0
0,9,5,1,1,1,1,0,0,61700.0
0,9,6,6,7,4,5,0,0,63300.0
1,9,1,8,8,7,8,2,0,81100.0
0,9,2,8,7,6,7,3,0,76100.0
1,9,8,5,5,4,5,0,0,46200.0
1,9,4,3,4,3,4,0,0,53100.0
1,9,3,1,1,0,0,0,0,80100.0
1,9,8,2,2,1,1,0,0,71900.0
1,9,1,5,6,4,6,1,0,81500.0
1,9,5,8,8,7,8,2,0,97100.0
1,9,1,8,8,8,8,3,0,110100.0
1,9,1,6,5,5,5,4,0,128800.0
1,9,4,0,0,0,0,1,0,57500.0
1,9,8,4,4,2,3,1,0,65500.0
1,9,10,8,8,7,8,0,0,56000.0
2,9,5,0,0,0,0,0,0,34200.0
1,9,10,8,8,7,8,1,0,62900.0
1,8,1,9,9,9,9,7,0,179500.0
1,8,0,9,9,9,9,7,0,214800.0
1,8,5,6,7,6,6,4,0,131000.0
1,8,6,4,4,5,4,3,0,124600.0
1,8,7,7,6,6,6,5,0,129900.0
1,8,8,4,3,3,4,4,0,112700.0
1,8,7,1,0,1,1,3,0,93300.0
1,8,8,6,5,5,6,3,0,111600.0
1,8,8,5,5,4,5,3,0,110800.0
1,8,8,7,6,5,6,4,0,111900.0
1,8,9,5,5,3,4,1,0,88700.0
1,8,7,8,8,8,8,5,0,127000.0
1,8,2,8,8,8,8,8,0,171900.0
1,8,7,6,5,6,6,3,0,96700.0
1,8,7,8,8,8,8,4,0,94800.0
1,8,0,9,9,9,9,8,0,225200.0
1,8,9,0,1,1,0,1,0,87900.0
1,8,4,8,8,8,8,2,0,90000.0
1,8,1,8,8,8,8,2,0,162500.0
1,8,3,1,4,1,4,0,0,94600.0
1,8,5,7,8,7,8,0,0,133300.0
1,8,10,0,0,0,0,1,0,109400.0
1,8,10,3,3,2,3,2,0,109900.0
1,8,10,5,6,4,6,2,0,147900.0
1,8,10,3,3,2,3,1,0,97200.0
1,8,9,8,8,8,8,2,0,92800.0
1,8,9,3,3,2,2,3,0,103500.0
1,8,10,4,5,5,5,3,0,107300.0
1,8,8,3,4,3,3,1,0,99200.0
1,8,9,2,2,1,2,2,0,92800.0
1,8,9,6,4,3,5,6,0,145800.0
1,8,9,7,6,4,6,6,0,141500.0
1,8,10,4,2,2,3,7,0,148200.0
1,8,5,8,8,8,8,4,0,142900.0
1,8,7,7,6,5,6,6,0,126900.0
1,8,7,7,5,5,6,6,0,152400.0
1,8,8,3,1,1,1,6,0,166900.0
1,8,9,2,2,2,2,2,0,109800.0
1,8,9,5,5,4,5,2,0,103100.0
1,8,10,6,7,6,7,1,0,97900.0
1,8,10,0,1,1,1,1,0,93800.0
1,8,10,2,3,1,2,0,0,98400.0
1,8,10,6,7,5,6,2,0,109700.0
1,8,4,7,8,7,7,3,0,103700.0
1,8,8,8,8,8,8,2,0,111800.0
1,8,8,8,8,8,8,2,0,120000.0
1,8,4,8,7,8,8,6,0,121900.0
1,8,6,1,0,0,0,6,0,134700.0
1,8,1,8,7,8,8,7,0,123700.0
1,8,1,8,8,9,8,8,0,150600.0
1,8,4,7,8,6,8,0,0,91200.0
1,8,1,9,9,9,9,5,0,131600.0
1,8,0,8,8,9,8,6,0,144100.0
